reference,strategy,folder,pair_count,mean_psnr_gain,std_psnr_gain,positive_pair_fraction,mean_ssim,mean_ssim_gain,mean_gradient_ratio_to_noisy,mean_residual_std,mean_removed_residual_std
ref50_h2,always_physical,8,8,0.8453195386582077,0.026012478290415458,1.0,0.9948102015936232,0.0011550970226546914,0.9354080992471385,0.0022061096969991922,0.00036219531830283813
ref50_h2,always_physical,9,8,0.06214555906834729,0.009518744795636257,1.0,0.9974108312075753,3.567244082045007e-05,0.9943887924620137,0.0015104985504876822,3.0207131430870504e-05
ref50_h2,always_physical,10,8,0.014562716601677295,0.017342129614637256,0.875,0.9983207417789972,4.837169707117006e-06,0.9988727280520499,0.001209724141517654,8.062829010668793e-06
ref50_h2,always_physical,11,8,-0.0395183811681008,0.041243963453069694,0.125,0.9989405589456951,-1.49216097545396e-05,0.9999994576504732,0.0009500035521341488,9.349197793717678e-08
ref50_h2,always_physical,13,8,-0.02821428868104814,0.11221490944163244,0.5,0.9995526997518442,-5.278290748603198e-06,0.9999999558842716,0.0006121772094047628,1.1114974565740177e-10
ref50_h2,lofo_best_hard,1,8,0.022905049353909135,0.02007046424097929,0.875,0.9983654272996887,7.98845445623697e-06,0.9952180892058808,0.001201465041958727,2.1399231400209828e-05
ref50_h2,lofo_best_hard,2,8,0.060545933218826065,0.04211060792768704,1.0,0.9994401676328103,1.0230070968175742e-05,0.9945710611258465,0.0006901343149365857,2.259454481645662e-05
ref50_h2,lofo_best_hard,4,8,0.3961336143732517,0.01927045035591321,1.0,0.996013884555924,0.0003995487514789481,0.968499752624852,0.0019200103270122781,0.00015756311404402368
ref50_h2,lofo_best_hard,5,8,1.6627105503496544,0.22697630491430498,1.0,0.9898846301292252,0.005656070827386256,0.8613521399309083,0.0036000267136842012,0.0013708085607504472
ref50_h2,lofo_best_hard,7,8,1.0345518409598196,0.0954002404835875,1.0,0.9941307113972413,0.001707849333858355,0.9165292071693869,0.0024185446673072875,0.000500234127684962
ref50_h2,lofo_best_hard,8,8,0.8453195386582077,0.026012478290415458,1.0,0.9948102015936232,0.0011550970226546914,0.9354080992471385,0.0022061096969991922,0.00036219531830283813
ref50_h2,lofo_best_hard,9,8,0.036347000495190684,0.0064823183696408404,1.0,0.9974002502112812,2.5091444526323392e-05,0.9946495872319061,0.0015155097062233835,3.6431997159525054e-05
ref50_h2,lofo_best_hard,10,8,0.014562716601677295,0.017342129614637256,0.875,0.9983207417789972,4.837169707117006e-06,0.9988727280520499,0.001209724141517654,8.062829010668793e-06
ref50_h2,lofo_best_hard,11,8,0.03273759388086983,0.021287337562048217,1.0,0.9989637931523855,8.312596935927674e-06,0.9944210800819628,0.0009455284380237572,2.664391740836436e-05
ref50_h2,lofo_best_hard,13,8,-0.0014996045406716618,0.045680556921442066,0.5,0.9995552537575971,-2.7242849957864745e-06,0.9946551887592154,0.0006095781864132732,2.4570964569647913e-05
ref50_h2,lofo_best_linear,1,8,0.022905049353909135,0.02007046424097929,0.875,0.9983654272996887,7.98845445623697e-06,0.9952180892058808,0.001201465041958727,2.1399231400209828e-05
ref50_h2,lofo_best_linear,2,8,0.060545933218826065,0.04211060792768704,1.0,0.9994401676328103,1.0230070968175742e-05,0.9945710611258465,0.0006901343149365857,2.259454481645662e-05
ref50_h2,lofo_best_linear,4,8,0.3961336143732517,0.01927045035591321,1.0,0.996013884555924,0.0003995487514789481,0.968499752624852,0.0019200103270122781,0.00015756311404402368
ref50_h2,lofo_best_linear,5,8,1.6627105503496544,0.22697630491430498,1.0,0.9898846301292252,0.005656070827386256,0.8613521399309083,0.0036000267136842012,0.0013708085607504472
ref50_h2,lofo_best_linear,7,8,1.0345518409598196,0.0954002404835875,1.0,0.9941307113972413,0.001707849333858355,0.9165292071693869,0.0024185446673072875,0.000500234127684962
ref50_h2,lofo_best_linear,8,8,0.8453195386582077,0.026012478290415458,1.0,0.9948102015936232,0.0011550970226546914,0.9354080992471385,0.0022061096969991922,0.00036219531830283813
ref50_h2,lofo_best_linear,9,8,0.060907444027048285,0.002509895746313669,1.0,0.9974120770937234,3.691832696837982e-05,0.994473662070216,0.0015126370126381516,2.747792973423202e-05
ref50_h2,lofo_best_linear,10,8,0.024869319664459155,0.009667510124205228,1.0,0.998325685512499,9.780903208828073e-06,0.9946359429726731,0.0012058766151312739,2.9165845035095117e-05
ref50_h2,lofo_best_linear,11,8,0.03273759388086983,0.021287337562048217,1.0,0.9989637931523855,8.312596935927674e-06,0.9944210800819628,0.0009455284380237572,2.664391740836436e-05
ref50_h2,lofo_best_linear,13,8,-0.0014996045406716618,0.045680556921442066,0.5,0.9995552537575971,-2.7242849957864745e-06,0.9946551887592154,0.0006095781864132732,2.4570964569647913e-05
